t	PopSize	m_Het	s2_Het	n_Het
286	100	1.002233e-01	3.050234e-02	5000
287	100	1.000558e-01	3.052031e-02	5000
288	100	9.971261e-02	3.043652e-02	5000
289	100	9.855430e-02	3.008615e-02	5000
290	100	9.785160e-02	2.999967e-02	5000
291	100	9.720828e-02	2.993756e-02	5000
292	100	9.641914e-02	2.972002e-02	5000
293	100	9.580788e-02	2.954896e-02	5000
294	100	9.500299e-02	2.937088e-02	5000
295	100	9.444293e-02	2.929322e-02	5000
296	100	9.361150e-02	2.902020e-02	5000
297	100	9.242351e-02	2.881849e-02	5000
298	100	9.158199e-02	2.863644e-02	5000
299	100	9.090140e-02	2.843379e-02	5000
300	100	9.014195e-02	2.825280e-02	5000
301	100	8.941222e-02	2.808975e-02	5000
302	100	8.828550e-02	2.783692e-02	5000
303	100	8.766872e-02	2.777419e-02	5000
304	100	8.717902e-02	2.765249e-02	5000
305	100	8.637617e-02	2.744563e-02	5000
306	100	8.591167e-02	2.743760e-02	5000
307	100	8.504698e-02	2.718621e-02	5000
308	100	8.444124e-02	2.707449e-02	5000
309	100	8.365908e-02	2.684976e-02	5000
310	100	8.238070e-02	2.644595e-02	5000
311	100	8.171730e-02	2.626796e-02	5000
312	100	8.100142e-02	2.605106e-02	5000
313	100	8.037161e-02	2.590631e-02	5000
314	100	7.968025e-02	2.575821e-02	5000
315	100	7.903077e-02	2.560234e-02	5000
316	100	7.829058e-02	2.540462e-02	5000
317	100	7.753123e-02	2.518641e-02	5000
318	100	7.679194e-02	2.504070e-02	5000
319	100	7.592348e-02	2.475765e-02	5000
320	100	7.516544e-02	2.456400e-02	5000
321	100	7.465912e-02	2.445560e-02	5000
322	100	7.389910e-02	2.424825e-02	5000
323	100	7.333646e-02	2.410972e-02	5000
324	100	7.295267e-02	2.402434e-02	5000
325	100	7.258623e-02	2.382536e-02	5000
326	100	7.201820e-02	2.364821e-02	5000
327	100	7.154860e-02	2.354067e-02	5000
328	100	7.123888e-02	2.347440e-02	5000
329	100	7.109220e-02	2.350446e-02	5000
330	100	7.083368e-02	2.344352e-02	5000
331	100	7.022805e-02	2.332169e-02	5000
332	100	6.988852e-02	2.319666e-02	5000
333	100	6.891826e-02	2.290809e-02	5000
334	100	6.809557e-02	2.258680e-02	5000
335	100	6.746880e-02	2.237859e-02	5000
336	100	6.693183e-02	2.231846e-02	5000
337	100	6.644081e-02	2.222714e-02	5000
338	100	6.586927e-02	2.206395e-02	5000
339	100	6.478753e-02	2.171094e-02	5000
340	100	6.420785e-02	2.146472e-02	5000
341	100	6.362047e-02	2.134329e-02	5000
342	100	6.324114e-02	2.131974e-02	5000
343	100	6.285755e-02	2.123551e-02	5000
344	100	6.225565e-02	2.106323e-02	5000
345	100	6.196945e-02	2.107230e-02	5000
346	100	6.137125e-02	2.089873e-02	5000
347	100	6.088756e-02	2.075698e-02	5000
348	100	6.017595e-02	2.048016e-02	5000
349	100	5.977095e-02	2.035379e-02	5000
350	100	5.936323e-02	2.025572e-02	5000
351	100	5.889431e-02	2.014087e-02	5000
352	100	5.849539e-02	2.008656e-02	5000
353	100	5.827078e-02	2.002545e-02	5000
354	100	5.774385e-02	1.986164e-02	5000
355	100	5.780496e-02	1.999447e-02	5000
356	100	5.755049e-02	1.996731e-02	5000
357	100	5.674611e-02	1.962533e-02	5000
358	100	5.594607e-02	1.928531e-02	5000
359	100	5.531221e-02	1.909995e-02	5000
360	100	5.494872e-02	1.895447e-02	5000
361	100	5.489357e-02	1.897601e-02	5000
362	100	5.436844e-02	1.883319e-02	5000
363	100	5.378008e-02	1.858489e-02	5000
364	100	5.366296e-02	1.861596e-02	5000
365	100	5.292629e-02	1.837160e-02	5000
366	100	5.286250e-02	1.842175e-02	5000
367	100	5.277249e-02	1.847706e-02	5000
368	100	5.259043e-02	1.842838e-02	5000
369	100	5.207923e-02	1.825059e-02	5000
370	100	5.169755e-02	1.814021e-02	5000
371	100	5.140781e-02	1.803581e-02	5000
372	100	5.086441e-02	1.785728e-02	5000
373	100	5.056742e-02	1.777463e-02	5000
374	100	5.033781e-02	1.773342e-02	5000
375	100	4.994001e-02	1.758671e-02	5000
376	100	4.966812e-02	1.750930e-02	5000
377	100	4.874701e-02	1.710466e-02	5000
378	100	4.834523e-02	1.703306e-02	5000
379	100	4.797297e-02	1.695117e-02	5000
380	100	4.766443e-02	1.687354e-02	5000
381	100	4.772088e-02	1.700781e-02	5000
382	100	4.710784e-02	1.674520e-02	5000
383	100	4.699867e-02	1.678802e-02	5000
384	100	4.647074e-02	1.653316e-02	5000
385	100	4.640133e-02	1.658269e-02	5000
386	100	4.593262e-02	1.635942e-02	5000
387	100	4.566932e-02	1.622975e-02	5000
388	100	4.527036e-02	1.605179e-02	5000
389	100	4.523284e-02	1.614868e-02	5000
390	100	4.492115e-02	1.607365e-02	5000
391	100	4.445976e-02	1.590487e-02	5000
392	100	4.425459e-02	1.581498e-02	5000
393	100	4.363403e-02	1.548590e-02	5000
394	100	4.327873e-02	1.545024e-02	5000
395	100	4.282724e-02	1.528756e-02	5000
396	100	4.247527e-02	1.520753e-02	5000
397	100	4.233644e-02	1.521500e-02	5000
398	100	4.217327e-02	1.518138e-02	5000
399	100	4.195655e-02	1.512846e-02	5000
400	100	4.166507e-02	1.502895e-02	5000
401	100	4.162461e-02	1.503009e-02	5000
402	100	4.186443e-02	1.519619e-02	5000
403	100	4.141090e-02	1.501547e-02	5000
404	100	4.095187e-02	1.493468e-02	5000
405	100	4.077078e-02	1.488327e-02	5000
406	100	4.048752e-02	1.477373e-02	5000
407	100	3.998106e-02	1.462957e-02	5000
408	100	3.976782e-02	1.454761e-02	5000
409	100	3.951809e-02	1.443786e-02	5000
410	100	3.937203e-02	1.447936e-02	5000
411	100	3.889913e-02	1.430464e-02	5000
412	100	3.864267e-02	1.422755e-02	5000
413	100	3.845478e-02	1.416371e-02	5000
414	100	3.819662e-02	1.415452e-02	5000
415	100	3.813553e-02	1.419126e-02	5000
416	100	3.788507e-02	1.410473e-02	5000
417	100	3.743944e-02	1.391173e-02	5000
418	100	3.708583e-02	1.371292e-02	5000
419	100	3.686241e-02	1.355719e-02	5000
420	100	3.680524e-02	1.356436e-02	5000
421	100	3.646075e-02	1.343690e-02	5000
422	100	3.620165e-02	1.338473e-02	5000
423	100	3.573793e-02	1.319934e-02	5000
424	100	3.550890e-02	1.314137e-02	5000
425	100	3.519112e-02	1.300377e-02	5000
426	100	3.497871e-02	1.291099e-02	5000
427	100	3.480320e-02	1.290003e-02	5000
428	100	3.451561e-02	1.276332e-02	5000
429	100	3.448614e-02	1.280213e-02	5000
430	100	3.432680e-02	1.276041e-02	5000
431	100	3.411894e-02	1.270575e-02	5000
432	100	3.392805e-02	1.260028e-02	5000
433	100	3.361073e-02	1.247496e-02	5000
434	100	3.362719e-02	1.250505e-02	5000
435	100	3.354615e-02	1.245620e-02	5000
436	100	3.355124e-02	1.246388e-02	5000
437	100	3.342188e-02	1.247081e-02	5000
438	100	3.317225e-02	1.233850e-02	5000
439	100	3.283262e-02	1.218323e-02	5000
440	100	3.259199e-02	1.208023e-02	5000
441	100	3.238632e-02	1.202423e-02	5000
442	100	3.236177e-02	1.206500e-02	5000
443	100	3.200915e-02	1.196160e-02	5000
444	100	3.187339e-02	1.191231e-02	5000
445	100	3.166849e-02	1.182691e-02	5000
446	100	3.138798e-02	1.173159e-02	5000
447	100	3.102788e-02	1.159177e-02	5000
448	100	3.058980e-02	1.137284e-02	5000
449	100	3.053452e-02	1.141941e-02	5000
450	100	3.029256e-02	1.132358e-02	5000
451	100	3.027471e-02	1.137018e-02	5000
452	100	2.999317e-02	1.123045e-02	5000
453	100	2.970641e-02	1.114894e-02	5000
454	100	2.961957e-02	1.117661e-02	5000
455	100	2.962227e-02	1.116101e-02	5000
456	100	2.947120e-02	1.108128e-02	5000
457	100	2.912321e-02	1.094976e-02	5000
458	100	2.889412e-02	1.090717e-02	5000
459	100	2.873309e-02	1.086667e-02	5000
460	100	2.862508e-02	1.085786e-02	5000
461	100	2.833793e-02	1.074399e-02	5000
462	100	2.797130e-02	1.059370e-02	5000
463	100	2.787046e-02	1.057756e-02	5000
464	100	2.778241e-02	1.064597e-02	5000
465	100	2.773685e-02	1.063023e-02	5000
466	100	2.715949e-02	1.034015e-02	5000
467	100	2.656229e-02	1.005149e-02	5000
468	100	2.645652e-02	1.004121e-02	5000
469	100	2.618921e-02	9.923123e-03	5000
470	100	2.616137e-02	9.893025e-03	5000
471	100	2.604282e-02	9.861680e-03	5000
472	100	2.579847e-02	9.796762e-03	5000
473	100	2.554965e-02	9.669074e-03	5000
474	100	2.503827e-02	9.432331e-03	5000
475	100	2.503222e-02	9.465995e-03	5000
476	100	2.505311e-02	9.479963e-03	5000
477	100	2.492153e-02	9.437394e-03	5000
478	100	2.461862e-02	9.286930e-03	5000
